Elapsed Time (seconds),Voltage 1,Voltage 2,Voltage 3,Voltage 4
105.611000,2.526882,2.512219,2.346041,2.297165
106.116000,2.531769,2.512219,2.350929,2.302053
106.621000,2.536657,2.517107,2.360704,2.306940
107.126000,2.526882,2.512219,2.355816,2.297165
107.632000,2.526882,2.507331,2.346041,2.292278
108.137000,2.526882,2.507331,2.346041,2.297165
108.643000,2.541544,2.512219,2.350929,2.297165
109.149000,2.521994,2.507331,2.355816,2.287390
109.654000,2.526882,2.497556,2.346041,2.282502
110.159000,2.526882,2.492669,2.346041,2.282502
110.664000,2.526882,2.497556,2.355816,2.277615
111.170000,2.531769,2.492669,2.350929,2.287390
111.675000,2.536657,2.502444,2.346041,2.277615
112.181000,2.521994,2.492669,2.346041,2.272727
112.686000,2.521994,2.497556,2.346041,2.287390
113.191000,2.526882,2.492669,2.336266,2.272727
113.696000,2.531769,2.497556,2.341153,2.282502
114.202000,2.521994,2.492669,2.346041,2.292278
114.707000,2.526882,2.492669,2.346041,2.277615
115.213000,2.531769,2.497556,2.346041,2.282502
115.719000,2.526882,2.492669,2.336266,2.277615
116.224000,2.531769,2.497556,2.341153,2.287390
116.729000,2.521994,2.482893,2.336266,2.277615
117.234000,2.512219,2.478006,2.326491,2.272727
117.740000,2.517107,2.478006,2.326491,2.272727
118.245000,2.517107,2.478006,2.331378,2.272727
118.751000,2.512219,2.473118,2.326491,2.267840
119.256000,2.526882,2.482893,2.336266,2.272727
119.761000,2.517107,2.482893,2.336266,2.277615
120.266000,2.521994,2.478006,2.336266,2.277615
120.772000,2.507331,2.463343,2.321603,2.258064
121.277000,2.512219,2.468231,2.331378,2.272727
121.783000,2.502444,2.463343,2.326491,2.267840
122.288000,2.502444,2.463343,2.321603,2.267840
122.793000,2.507331,2.463343,2.321603,2.267840
123.299000,2.507331,2.463343,2.326491,2.267840
123.804000,2.512219,2.473118,2.331378,2.272727
124.310000,2.502444,2.453568,2.321603,2.262952
124.815000,2.502444,2.458456,2.326491,2.267840
125.321000,2.502444,2.458456,2.321603,2.258064
125.826000,2.507331,2.463343,2.331378,2.267840
126.331000,2.507331,2.463343,2.331378,2.262952
126.836000,2.502444,2.458456,2.326491,2.262952
127.342000,2.502444,2.458456,2.331378,2.267840
127.847000,2.497556,2.458456,2.326491,2.262952
128.353000,2.502444,2.458456,2.331378,2.258064
128.858000,2.502444,2.463343,2.326491,2.258064
129.363000,2.492669,2.453568,2.326491,2.262952
129.868000,2.502444,2.458456,2.326491,2.262952
130.374000,2.482893,2.443793,2.316715,2.253177
130.880000,2.487781,2.448680,2.321603,2.243402
131.385000,2.497556,2.453568,2.326491,2.248289
131.891000,2.487781,2.443793,2.306940,2.243402
132.396000,2.473118,2.438905,2.306940,2.233627
132.901000,2.473118,2.443793,2.306940,2.243402
133.406000,2.473118,2.438905,2.302053,2.238514
133.912000,2.478006,2.434018,2.297165,2.238514
134.417000,2.478006,2.434018,2.292278,2.233627
134.923000,2.482893,2.434018,2.297165,2.238514
135.428000,2.478006,2.434018,2.302053,2.243402
135.933000,2.482893,2.438905,2.302053,2.243402
136.438000,2.478006,2.429130,2.292278,2.228739
136.944000,2.473118,2.434018,2.292278,2.233627
137.449000,2.478006,2.438905,2.302053,2.243402
137.955000,2.478006,2.438905,2.292278,2.233627
138.460000,2.473118,2.443793,2.302053,2.243402
138.966000,2.482893,2.448680,2.302053,2.243402
139.471000,2.473118,2.438905,2.292278,2.228739
139.976000,2.478006,2.453568,2.302053,2.238514
140.482000,2.473118,2.453568,2.302053,2.238514
140.987000,2.473118,2.448680,2.302053,2.233627
141.493000,2.468231,2.448680,2.302053,2.233627
141.998000,2.458456,2.448680,2.292278,2.228739
142.503000,2.473118,2.448680,2.297165,2.233627
143.008000,2.473118,2.443793,2.297165,2.233627
143.514000,2.468231,2.443793,2.292278,2.233627
144.019000,2.468231,2.443793,2.292278,2.223851
144.525000,2.463343,2.438905,2.282502,2.218964
145.030000,2.468231,2.448680,2.287390,2.228739
145.536000,2.468231,2.448680,2.287390,2.223851
146.040000,2.468231,2.448680,2.287390,2.228739
146.546000,2.463343,2.448680,2.282502,2.228739
147.052000,2.458456,2.443793,2.282502,2.218964
147.557000,2.458456,2.438905,2.277615,2.218964
148.063000,2.463343,2.443793,2.282502,2.223851
148.568000,2.458456,2.434018,2.282502,2.218964
149.073000,2.458456,2.438905,2.277615,2.218964
149.578000,2.453568,2.429130,2.267840,2.209189
150.084000,2.453568,2.429130,2.287390,2.218964
150.589000,2.458456,2.429130,2.287390,2.218964
151.095000,2.453568,2.434018,2.282502,2.223851
151.600000,2.453568,2.429130,2.282502,2.214076
152.105000,2.448680,2.424242,2.277615,2.214076
152.610000,2.453568,2.424242,2.277615,2.209189
153.116000,2.453568,2.424242,2.277615,2.209189
153.621000,2.448680,2.424242,2.277615,2.209189
154.127000,2.448680,2.419355,2.277615,2.204301
154.632000,2.448680,2.419355,2.277615,2.204301
155.138000,2.443793,2.419355,2.272727,2.199414
155.643000,2.443793,2.424242,2.272727,2.199414
156.148000,2.443793,2.424242,2.267840,2.194526
156.654000,2.443793,2.424242,2.267840,2.199414
157.159000,2.438905,2.424242,2.267840,2.199414
157.665000,2.438905,2.419355,2.267840,2.199414
158.170000,2.434018,2.424242,2.267840,2.194526
158.675000,2.438905,2.424242,2.267840,2.199414
159.180000,2.438905,2.429130,2.262952,2.199414
159.686000,2.429130,2.419355,2.253177,2.189638
160.191000,2.429130,2.414467,2.258064,2.199414
160.697000,2.438905,2.419355,2.258064,2.199414
161.202000,2.434018,2.419355,2.262952,2.199414
161.708000,2.434018,2.419355,2.262952,2.194526
162.213000,2.434018,2.419355,2.258064,2.199414
162.718000,2.429130,2.414467,2.262952,2.194526
163.224000,2.434018,2.419355,2.262952,2.199414
163.729000,2.429130,2.409579,2.258064,2.199414
164.235000,2.424242,2.409579,2.258064,2.199414
164.740000,2.429130,2.409579,2.262952,2.199414
165.245000,2.429130,2.404692,2.253177,2.194526
165.750000,2.429130,2.409579,2.258064,2.199414
166.256000,2.429130,2.404692,2.253177,2.194526
166.761000,2.429130,2.409579,2.248289,2.194526
167.267000,2.434018,2.404692,2.248289,2.189638
167.772000,2.424242,2.404692,2.253177,2.179863
168.278000,2.424242,2.409579,2.248289,2.179863
168.782000,2.419355,2.394917,2.238514,2.170088
169.288000,2.424242,2.404692,2.248289,2.170088
169.794000,2.419355,2.399804,2.243402,2.165200
170.299000,2.424242,2.399804,2.248289,2.165200
170.805000,2.419355,2.394917,2.248289,2.165200
171.310000,2.424242,2.394917,2.238514,2.165200
171.815000,2.419355,2.390029,2.238514,2.160313
172.320000,2.419355,2.385142,2.243402,2.170088
172.826000,2.414467,2.385142,2.233627,2.174976
173.331000,2.414467,2.385142,2.228739,2.160313
173.837000,2.414467,2.385142,2.223851,2.165200
174.342000,2.414467,2.385142,2.228739,2.170088
174.848000,2.409579,2.385142,2.223851,2.160313
175.352000,2.414467,2.385142,2.233627,2.174976
175.858000,2.409579,2.390029,2.233627,2.174976
176.363000,2.404692,2.380254,2.223851,2.160313
176.869000,2.409579,2.385142,2.238514,2.170088
177.374000,2.409579,2.385142,2.228739,2.174976
177.880000,2.404692,2.390029,2.228739,2.170088
178.385000,2.409579,2.385142,2.233627,2.170088
178.890000,2.409579,2.385142,2.228739,2.170088
179.396000,2.409579,2.385142,2.223851,2.165200
179.901000,2.409579,2.390029,2.228739,2.165200
180.407000,2.409579,2.385142,2.223851,2.170088
180.912000,2.409579,2.390029,2.223851,2.160313
181.417000,2.404692,2.385142,2.228739,2.170088
181.922000,2.404692,2.385142,2.223851,2.170088
182.428000,2.404692,2.375366,2.218964,2.165200
182.933000,2.404692,2.390029,2.228739,2.170088
183.439000,2.404692,2.385142,2.223851,2.170088
183.944000,2.399804,2.375366,2.223851,2.165200
184.450000,2.399804,2.375366,2.223851,2.165200
184.954000,2.394917,2.375366,2.218964,2.160313
185.460000,2.390029,2.375366,2.214076,2.155425
185.965000,2.390029,2.375366,2.214076,2.150538
186.471000,2.390029,2.375366,2.214076,2.150538
186.976000,2.385142,2.375366,2.209189,2.150538
187.482000,2.390029,2.375366,2.214076,2.145650
187.986000,2.390029,2.370479,2.204301,2.140763
188.492000,2.385142,2.370479,2.209189,2.140763
188.998000,2.380254,2.370479,2.209189,2.145650
189.503000,2.385142,2.370479,2.204301,2.145650
190.009000,2.380254,2.370479,2.204301,2.140763
190.514000,2.380254,2.375366,2.204301,2.145650
191.020000,2.380254,2.370479,2.204301,2.145650
191.524000,2.380254,2.370479,2.204301,2.140763
192.030000,2.375366,2.370479,2.209189,2.140763
192.535000,2.380254,2.370479,2.209189,2.140763
193.041000,2.375366,2.370479,2.204301,2.140763
193.546000,2.375366,2.360704,2.204301,2.135875
194.052000,2.375366,2.355816,2.204301,2.145650
194.556000,2.375366,2.350929,2.204301,2.145650
195.062000,2.375366,2.355816,2.204301,2.150538
195.567000,2.380254,2.355816,2.204301,2.150538
196.073000,2.380254,2.355816,2.199414,2.145650
196.578000,2.375366,2.346041,2.194526,2.135875
197.084000,2.370479,2.350929,2.194526,2.135875
197.588000,2.375366,2.350929,2.194526,2.145650
198.094000,2.365591,2.355816,2.194526,2.140763
198.600000,2.380254,2.355816,2.199414,2.140763
199.105000,2.375366,2.350929,2.194526,2.140763
199.611000,2.375366,2.350929,2.194526,2.140763
200.116000,2.370479,2.350929,2.194526,2.140763
200.622000,2.375366,2.341153,2.194526,2.140763
201.126000,2.370479,2.346041,2.189638,2.135875
201.632000,2.370479,2.350929,2.194526,2.130987
202.137000,2.370479,2.346041,2.189638,2.126100
202.643000,2.360704,2.346041,2.189638,2.126100
203.148000,2.360704,2.331378,2.179863,2.126100
203.654000,2.370479,2.336266,2.179863,2.135875
204.158000,2.355816,2.326491,2.179863,2.121212
204.664000,2.360704,2.336266,2.189638,2.130987
205.169000,2.350929,2.331378,2.179863,2.121212
205.675000,2.355816,2.331378,2.174976,2.121212
206.181000,2.355816,2.336266,2.179863,2.121212
206.686000,2.355816,2.331378,2.174976,2.121212
207.192000,2.355816,2.336266,2.174976,2.116325
207.696000,2.355816,2.336266,2.179863,2.121212
208.202000,2.355816,2.336266,2.174976,2.116325
208.707000,2.355816,2.341153,2.170088,2.106549
209.213000,2.360704,2.336266,2.179863,2.111437
209.718000,2.355816,2.336266,2.174976,2.116325
210.224000,2.360704,2.331378,2.179863,2.106549
210.728000,2.360704,2.331378,2.179863,2.106549
211.234000,2.355816,2.331378,2.174976,2.116325
211.740000,2.355816,2.331378,2.179863,2.111437
212.245000,2.355816,2.331378,2.179863,2.116325
212.751000,2.350929,2.326491,2.174976,2.121212
213.256000,2.350929,2.326491,2.174976,2.111437
213.762000,2.355816,2.326491,2.170088,2.116325
214.266000,2.346041,2.326491,2.174976,2.111437
214.772000,2.346041,2.326491,2.170088,2.091886
215.277000,2.350929,2.326491,2.170088,2.091886
215.783000,2.350929,2.326491,2.170088,2.091886
216.288000,2.346041,2.326491,2.165200,2.091886
216.794000,2.336266,2.316715,2.165200,2.091886
217.298000,2.341153,2.316715,2.165200,2.096774
217.804000,2.346041,2.316715,2.165200,2.096774
218.310000,2.341153,2.316715,2.165200,2.096774
218.815000,2.341153,2.316715,2.165200,2.096774
219.321000,2.346041,2.311828,2.165200,2.096774
219.826000,2.341153,2.316715,2.165200,2.096774
220.332000,2.346041,2.311828,2.165200,2.091886
220.836000,2.346041,2.316715,2.165200,2.086999
221.342000,2.341153,2.316715,2.165200,2.082111
221.847000,2.336266,2.316715,2.165200,2.086999
222.353000,2.331378,2.316715,2.160313,2.082111
222.858000,2.336266,2.311828,2.160313,2.077224
223.364000,2.331378,2.311828,2.160313,2.082111
223.868000,2.321603,2.302053,2.160313,2.082111
224.374000,2.326491,2.311828,2.155425,2.077224
224.880000,2.321603,2.306940,2.155425,2.077224
225.385000,2.331378,2.306940,2.150538,2.077224
225.891000,2.326491,2.306940,2.145650,2.072336
226.396000,2.326491,2.306940,2.150538,2.077224
226.902000,2.326491,2.302053,2.145650,2.077224
227.406000,2.326491,2.306940,2.145650,2.077224
227.912000,2.321603,2.302053,2.140763,2.077224
228.417000,2.326491,2.297165,2.140763,2.086999
228.923000,2.326491,2.297165,2.140763,2.082111
229.428000,2.321603,2.292278,2.140763,2.082111
229.934000,2.316715,2.297165,2.135875,2.077224
230.438000,2.321603,2.297165,2.135875,2.077224
230.944000,2.321603,2.297165,2.135875,2.082111
231.449000,2.321603,2.297165,2.135875,2.077224
231.955000,2.321603,2.297165,2.135875,2.077224
232.460000,2.321603,2.297165,2.140763,2.086999
232.966000,2.321603,2.302053,2.135875,2.086999
233.472000,2.321603,2.297165,2.126100,2.077224
233.976000,2.316715,2.297165,2.135875,2.082111
234.482000,2.321603,2.297165,2.130987,2.082111
234.987000,2.316715,2.292278,2.130987,2.077224
235.493000,2.316715,2.297165,2.135875,2.077224
235.998000,2.311828,2.287390,2.130987,2.077224
236.504000,2.311828,2.292278,2.126100,2.072336
237.008000,2.311828,2.292278,2.135875,2.072336
237.514000,2.311828,2.292278,2.126100,2.072336
238.019000,2.316715,2.292278,2.130987,2.067449
238.525000,2.311828,2.287390,2.135875,2.072336
239.030000,2.311828,2.292278,2.130987,2.077224
239.536000,2.306940,2.282502,2.126100,2.067449
240.040000,2.311828,2.282502,2.135875,2.072336
240.546000,2.306940,2.282502,2.126100,2.072336
241.052000,2.306940,2.282502,2.130987,2.067449
241.557000,2.311828,2.282502,2.130987,2.067449
242.063000,2.306940,2.282502,2.121212,2.077224
242.568000,2.306940,2.282502,2.126100,2.072336
243.074000,2.306940,2.277615,2.126100,2.072336
243.578000,2.306940,2.277615,2.126100,2.072336
244.084000,2.306940,2.272727,2.121212,2.067449
244.589000,2.302053,2.267840,2.126100,2.072336
245.095000,2.302053,2.272727,2.126100,2.067449
245.600000,2.297165,2.267840,2.121212,2.067449
246.106000,2.297165,2.267840,2.126100,2.067449
246.610000,2.297165,2.267840,2.121212,2.072336
247.116000,2.292278,2.262952,2.121212,2.067449
247.621000,2.297165,2.262952,2.121212,2.062561
248.127000,2.297165,2.262952,2.121212,2.062561
248.632000,2.297165,2.258064,2.121212,2.062561
249.138000,2.292278,2.262952,2.121212,2.062561
249.643000,2.292278,2.262952,2.121212,2.057673
250.148000,2.292278,2.258064,2.121212,2.057673
250.654000,2.297165,2.258064,2.116325,2.057673
251.159000,2.282502,2.253177,2.116325,2.062561
251.665000,2.292278,2.253177,2.111437,2.057673
252.170000,2.287390,2.253177,2.111437,2.047898
252.676000,2.282502,2.258064,2.116325,2.052786
253.180000,2.277615,2.248289,2.106549,2.047898
253.686000,2.282502,2.253177,2.111437,2.047898
254.191000,2.282502,2.253177,2.111437,2.047898
254.697000,2.277615,2.258064,2.111437,2.052786
255.202000,2.277615,2.253177,2.111437,2.047898
255.708000,2.277615,2.253177,2.111437,2.052786
256.214000,2.277615,2.248289,2.106549,2.052786
256.718000,2.272727,2.248289,2.106549,2.047898
257.224000,2.272727,2.248289,2.106549,2.047898
257.729000,2.277615,2.248289,2.106549,2.052786
258.235000,2.277615,2.248289,2.101662,2.047898
258.740000,2.272727,2.253177,2.096774,2.047898
259.246000,2.272727,2.253177,2.096774,2.043011
259.750000,2.272727,2.248289,2.091886,2.038123
260.256000,2.272727,2.253177,2.096774,2.043011
260.761000,2.272727,2.248289,2.096774,2.043011
261.267000,2.272727,2.248289,2.091886,2.038123
261.772000,2.272727,2.243402,2.096774,2.038123
262.278000,2.272727,2.253177,2.086999,2.038123
262.782000,2.267840,2.248289,2.086999,2.033236
263.288000,2.272727,2.248289,2.082111,2.038123
263.793000,2.267840,2.248289,2.082111,2.033236
264.299000,2.267840,2.248289,2.082111,2.028348
264.804000,2.262952,2.248289,2.086999,2.033236
265.310000,2.262952,2.243402,2.086999,2.038123
265.815000,2.262952,2.243402,2.086999,2.028348
266.320000,2.262952,2.243402,2.091886,2.033236
266.826000,2.267840,2.238514,2.091886,2.028348
267.331000,2.262952,2.233627,2.086999,2.023460
267.837000,2.262952,2.238514,2.086999,2.028348
268.342000,2.262952,2.243402,2.086999,2.028348
268.848000,2.267840,2.243402,2.086999,2.023460
269.352000,2.262952,2.238514,2.086999,2.023460
269.858000,2.262952,2.238514,2.082111,2.023460
270.363000,2.262952,2.238514,2.091886,2.018573
270.869000,2.262952,2.238514,2.086999,2.018573
271.374000,2.262952,2.233627,2.086999,2.018573
271.880000,2.262952,2.233627,2.077224,2.013685
272.385000,2.262952,2.233627,2.082111,2.018573
272.890000,2.258064,2.233627,2.077224,2.018573
273.395000,2.253177,2.233627,2.072336,2.013685
273.901000,2.258064,2.233627,2.077224,2.013685
274.406000,2.253177,2.228739,2.072336,2.018573
274.912000,2.248289,2.223851,2.067449,2.008798
275.417000,2.248289,2.233627,2.072336,2.013685
275.922000,2.248289,2.233627,2.067449,2.013685
276.428000,2.253177,2.228739,2.067449,2.013685
276.933000,2.248289,2.228739,2.067449,2.018573
277.439000,2.248289,2.228739,2.067449,2.018573
277.944000,2.248289,2.228739,2.067449,2.013685
278.450000,2.248289,2.228739,2.067449,2.018573
278.955000,2.248289,2.228739,2.067449,2.013685
279.460000,2.248289,2.223851,2.062561,2.008798
279.965000,2.243402,2.228739,2.067449,2.013685
280.471000,2.243402,2.223851,2.067449,2.013685
