Elapsed Time (seconds),Voltage 1,Voltage 2,Voltage 3,Voltage 4
81.860000,2.375366,2.336266,2.209189,2.165200
82.366000,2.370479,2.336266,2.204301,2.165200
82.871000,2.370479,2.336266,2.204301,2.165200
83.377000,2.375366,2.336266,2.209189,2.165200
83.881000,2.375366,2.336266,2.209189,2.165200
84.387000,2.385142,2.331378,2.209189,2.160313
84.892000,2.385142,2.336266,2.209189,2.160313
85.398000,2.390029,2.336266,2.209189,2.165200
85.903000,2.380254,2.336266,2.209189,2.160313
86.409000,2.375366,2.336266,2.214076,2.160313
86.914000,2.375366,2.336266,2.209189,2.160313
87.419000,2.365591,2.336266,2.209189,2.155425
87.924000,2.375366,2.336266,2.209189,2.155425
88.430000,2.380254,2.336266,2.209189,2.160313
88.935000,2.385142,2.331378,2.204301,2.155425
89.441000,2.385142,2.331378,2.209189,2.155425
89.946000,2.380254,2.331378,2.204301,2.160313
90.451000,2.370479,2.321603,2.204301,2.155425
90.956000,2.370479,2.326491,2.214076,2.160313
91.462000,2.365591,2.326491,2.214076,2.155425
91.967000,2.360704,2.326491,2.204301,2.155425
92.473000,2.360704,2.321603,2.214076,2.155425
92.978000,2.355816,2.326491,2.204301,2.155425
93.483000,2.355816,2.321603,2.204301,2.155425
93.988000,2.355816,2.321603,2.204301,2.155425
94.493000,2.355816,2.321603,2.199414,2.155425
94.999000,2.355816,2.316715,2.194526,2.150538
95.504000,2.355816,2.321603,2.194526,2.160313
96.010000,2.355816,2.316715,2.194526,2.155425
96.515000,2.355816,2.316715,2.194526,2.150538
97.020000,2.355816,2.321603,2.194526,2.150538
97.525000,2.355816,2.316715,2.194526,2.150538
98.031000,2.355816,2.321603,2.189638,2.150538
98.536000,2.355816,2.316715,2.199414,2.150538
99.042000,2.355816,2.316715,2.194526,2.150538
99.547000,2.346041,2.311828,2.194526,2.145650
100.052000,2.355816,2.316715,2.194526,2.150538
100.557000,2.350929,2.316715,2.194526,2.145650
101.063000,2.350929,2.316715,2.189638,2.145650
101.568000,2.346041,2.321603,2.189638,2.145650
102.074000,2.346041,2.311828,2.184751,2.150538
102.580000,2.346041,2.316715,2.179863,2.145650
103.085000,2.346041,2.311828,2.184751,2.145650
103.590000,2.346041,2.306940,2.179863,2.145650
104.095000,2.341153,2.302053,2.174976,2.135875
104.601000,2.346041,2.306940,2.179863,2.140763
105.106000,2.341153,2.306940,2.174976,2.140763
105.612000,2.346041,2.302053,2.174976,2.135875
106.117000,2.346041,2.302053,2.174976,2.135875
106.622000,2.341153,2.302053,2.174976,2.135875
107.127000,2.341153,2.302053,2.170088,2.135875
107.633000,2.341153,2.302053,2.179863,2.135875
108.138000,2.341153,2.302053,2.174976,2.135875
108.644000,2.336266,2.297165,2.174976,2.130987
109.149000,2.331378,2.292278,2.170088,2.130987
109.655000,2.331378,2.297165,2.174976,2.140763
110.160000,2.331378,2.297165,2.179863,2.145650
110.665000,2.331378,2.306940,2.174976,2.140763
111.171000,2.326491,2.311828,2.174976,2.135875
111.676000,2.331378,2.316715,2.179863,2.126100
112.182000,2.331378,2.321603,2.179863,2.130987
112.687000,2.331378,2.326491,2.184751,2.130987
113.192000,2.336266,2.331378,2.184751,2.126100
113.697000,2.336266,2.331378,2.189638,2.121212
114.203000,2.331378,2.326491,2.189638,2.126100
114.708000,2.336266,2.326491,2.184751,2.126100
115.214000,2.336266,2.321603,2.189638,2.130987
115.720000,2.336266,2.311828,2.189638,2.135875
116.225000,2.336266,2.306940,2.184751,2.130987
116.730000,2.336266,2.306940,2.179863,2.130987
117.235000,2.341153,2.297165,2.184751,2.135875
117.741000,2.336266,2.297165,2.184751,2.130987
118.246000,2.336266,2.297165,2.179863,2.126100
118.752000,2.331378,2.292278,2.179863,2.130987
119.257000,2.331378,2.292278,2.179863,2.126100
119.762000,2.331378,2.287390,2.179863,2.116325
120.267000,2.331378,2.287390,2.179863,2.121212
120.773000,2.331378,2.282502,2.174976,2.116325
121.279000,2.331378,2.282502,2.174976,2.121212
121.784000,2.336266,2.282502,2.174976,2.121212
122.290000,2.331378,2.282502,2.165200,2.121212
122.795000,2.331378,2.282502,2.165200,2.116325
123.300000,2.321603,2.287390,2.165200,2.126100
123.805000,2.326491,2.287390,2.160313,2.121212
124.311000,2.321603,2.292278,2.160313,2.121212
124.816000,2.331378,2.282502,2.165200,2.121212
125.322000,2.331378,2.277615,2.165200,2.121212
125.827000,2.331378,2.282502,2.165200,2.111437
126.332000,2.336266,2.282502,2.165200,2.106549
126.837000,2.341153,2.282502,2.170088,2.106549
127.343000,2.341153,2.282502,2.165200,2.111437
127.849000,2.341153,2.282502,2.165200,2.111437
128.354000,2.341153,2.277615,2.165200,2.106549
128.860000,2.341153,2.277615,2.165200,2.106549
129.364000,2.341153,2.282502,2.170088,2.106549
129.870000,2.341153,2.297165,2.165200,2.096774
130.375000,2.336266,2.302053,2.165200,2.096774
130.881000,2.336266,2.302053,2.170088,2.096774
131.386000,2.341153,2.302053,2.170088,2.101662
131.892000,2.341153,2.302053,2.170088,2.101662
132.397000,2.341153,2.302053,2.170088,2.106549
132.902000,2.336266,2.306940,2.165200,2.106549
133.407000,2.331378,2.302053,2.165200,2.106549
133.913000,2.331378,2.302053,2.170088,2.106549
134.418000,2.336266,2.302053,2.174976,2.111437
134.924000,2.336266,2.297165,2.170088,2.106549
135.429000,2.326491,2.302053,2.174976,2.106549
135.934000,2.326491,2.292278,2.170088,2.106549
136.440000,2.321603,2.297165,2.174976,2.101662
136.945000,2.321603,2.297165,2.170088,2.106549
137.451000,2.321603,2.287390,2.165200,2.101662
137.956000,2.321603,2.287390,2.165200,2.096774
138.462000,2.321603,2.282502,2.170088,2.096774
138.967000,2.316715,2.277615,2.165200,2.091886
139.472000,2.311828,2.267840,2.160313,2.082111
139.977000,2.302053,2.267840,2.155425,2.082111
140.483000,2.311828,2.267840,2.160313,2.091886
140.988000,2.302053,2.272727,2.155425,2.091886
141.494000,2.306940,2.272727,2.155425,2.096774
141.999000,2.306940,2.277615,2.155425,2.091886
142.504000,2.306940,2.272727,2.155425,2.091886
143.009000,2.306940,2.277615,2.160313,2.091886
143.515000,2.297165,2.272727,2.160313,2.091886
144.020000,2.302053,2.272727,2.155425,2.086999
144.526000,2.306940,2.267840,2.155425,2.091886
145.031000,2.306940,2.262952,2.155425,2.091886
145.537000,2.302053,2.267840,2.150538,2.086999
146.041000,2.297165,2.258064,2.150538,2.096774
146.547000,2.306940,2.262952,2.150538,2.086999
147.053000,2.306940,2.262952,2.145650,2.086999
147.558000,2.316715,2.262952,2.155425,2.091886
148.064000,2.306940,2.258064,2.150538,2.091886
148.569000,2.306940,2.258064,2.150538,2.086999
149.074000,2.311828,2.258064,2.155425,2.082111
149.579000,2.311828,2.253177,2.150538,2.086999
150.085000,2.311828,2.248289,2.150538,2.086999
150.590000,2.302053,2.253177,2.150538,2.082111
151.096000,2.297165,2.253177,2.150538,2.082111
151.601000,2.297165,2.258064,2.145650,2.082111
152.107000,2.292278,2.253177,2.150538,2.077224
152.611000,2.292278,2.253177,2.145650,2.077224
153.117000,2.287390,2.258064,2.140763,2.077224
153.622000,2.282502,2.248289,2.140763,2.072336
154.128000,2.287390,2.253177,2.145650,2.082111
154.634000,2.287390,2.253177,2.145650,2.077224
155.139000,2.282502,2.253177,2.145650,2.077224
155.644000,2.287390,2.262952,2.145650,2.077224
156.149000,2.282502,2.262952,2.140763,2.077224
156.655000,2.287390,2.258064,2.140763,2.077224
157.160000,2.287390,2.262952,2.140763,2.082111
157.666000,2.282502,2.262952,2.135875,2.077224
158.171000,2.292278,2.267840,2.135875,2.077224
158.676000,2.287390,2.272727,2.140763,2.077224
159.181000,2.282502,2.258064,2.130987,2.077224
159.687000,2.287390,2.258064,2.130987,2.072336
160.192000,2.287390,2.253177,2.135875,2.077224
160.698000,2.287390,2.248289,2.130987,2.077224
161.203000,2.282502,2.248289,2.130987,2.072336
161.709000,2.282502,2.243402,2.130987,2.082111
162.213000,2.282502,2.243402,2.126100,2.082111
162.719000,2.282502,2.248289,2.126100,2.072336
163.224000,2.282502,2.243402,2.126100,2.077224
163.730000,2.277615,2.238514,2.126100,2.072336
164.236000,2.277615,2.243402,2.130987,2.067449
164.741000,2.282502,2.243402,2.130987,2.067449
165.246000,2.272727,2.243402,2.126100,2.067449
165.751000,2.277615,2.238514,2.126100,2.067449
166.257000,2.277615,2.238514,2.121212,2.072336
166.762000,2.282502,2.238514,2.121212,2.072336
167.268000,2.272727,2.238514,2.121212,2.067449
167.773000,2.272727,2.238514,2.121212,2.067449
168.279000,2.272727,2.233627,2.121212,2.067449
168.783000,2.267840,2.238514,2.121212,2.062561
169.289000,2.267840,2.233627,2.126100,2.067449
169.794000,2.267840,2.233627,2.116325,2.062561
170.300000,2.267840,2.228739,2.121212,2.062561
170.805000,2.267840,2.228739,2.121212,2.062561
171.311000,2.267840,2.233627,2.121212,2.062561
171.816000,2.262952,2.228739,2.121212,2.062561
172.321000,2.267840,2.228739,2.121212,2.062561
172.827000,2.267840,2.228739,2.116325,2.062561
173.332000,2.267840,2.228739,2.116325,2.057673
173.838000,2.267840,2.223851,2.121212,2.067449
174.343000,2.267840,2.228739,2.116325,2.057673
174.849000,2.272727,2.223851,2.111437,2.057673
175.353000,2.272727,2.223851,2.116325,2.062561
175.859000,2.267840,2.218964,2.111437,2.057673
176.364000,2.267840,2.223851,2.111437,2.057673
176.870000,2.272727,2.223851,2.116325,2.062561
177.375000,2.267840,2.218964,2.111437,2.062561
177.881000,2.267840,2.223851,2.111437,2.057673
178.386000,2.262952,2.223851,2.111437,2.057673
178.891000,2.262952,2.218964,2.106549,2.052786
179.397000,2.253177,2.223851,2.106549,2.052786
179.902000,2.258064,2.228739,2.106549,2.047898
180.408000,2.258064,2.228739,2.106549,2.043011
180.913000,2.258064,2.223851,2.106549,2.033236
181.419000,2.253177,2.228739,2.111437,2.043011
181.923000,2.253177,2.233627,2.101662,2.047898
182.429000,2.253177,2.248289,2.106549,2.047898
182.934000,2.253177,2.243402,2.106549,2.033236
183.440000,2.253177,2.248289,2.101662,2.028348
183.945000,2.253177,2.248289,2.096774,2.033236
184.451000,2.253177,2.253177,2.096774,2.033236
184.955000,2.253177,2.243402,2.096774,2.043011
185.461000,2.253177,2.243402,2.091886,2.043011
185.966000,2.253177,2.243402,2.096774,2.038123
186.472000,2.253177,2.243402,2.096774,2.047898
186.978000,2.253177,2.248289,2.096774,2.043011
187.483000,2.258064,2.253177,2.096774,2.047898
187.988000,2.248289,2.248289,2.101662,2.047898
188.493000,2.253177,2.238514,2.101662,2.047898
188.999000,2.248289,2.238514,2.101662,2.047898
189.504000,2.248289,2.233627,2.101662,2.043011
190.010000,2.253177,2.228739,2.096774,2.047898
190.515000,2.248289,2.228739,2.096774,2.043011
191.021000,2.248289,2.228739,2.101662,2.043011
191.525000,2.248289,2.223851,2.101662,2.047898
192.031000,2.248289,2.223851,2.091886,2.047898
192.536000,2.248289,2.214076,2.096774,2.047898
193.042000,2.253177,2.209189,2.091886,2.047898
193.547000,2.248289,2.209189,2.086999,2.043011
194.053000,2.248289,2.209189,2.091886,2.043011
194.557000,2.248289,2.204301,2.082111,2.038123
195.063000,2.248289,2.204301,2.077224,2.033236
195.568000,2.248289,2.204301,2.082111,2.033236
196.074000,2.248289,2.199414,2.077224,2.038123
196.580000,2.248289,2.199414,2.072336,2.038123
197.085000,2.238514,2.194526,2.072336,2.033236
197.591000,2.243402,2.204301,2.072336,2.028348
198.095000,2.243402,2.204301,2.072336,2.018573
198.601000,2.243402,2.204301,2.082111,2.018573
199.106000,2.238514,2.204301,2.072336,2.013685
199.612000,2.243402,2.209189,2.077224,2.013685
200.117000,2.243402,2.214076,2.082111,2.018573
200.623000,2.233627,2.209189,2.077224,2.018573
201.127000,2.243402,2.218964,2.082111,2.013685
201.633000,2.243402,2.218964,2.082111,2.018573
202.138000,2.238514,2.223851,2.082111,2.023460
202.644000,2.238514,2.223851,2.077224,2.028348
203.149000,2.248289,2.233627,2.082111,2.023460
203.655000,2.258064,2.228739,2.077224,2.028348
204.160000,2.253177,2.228739,2.082111,2.023460
204.665000,2.258064,2.228739,2.082111,2.023460
205.170000,2.253177,2.223851,2.077224,2.028348
205.676000,2.253177,2.218964,2.077224,2.023460
206.182000,2.253177,2.218964,2.082111,2.028348
206.687000,2.258064,2.209189,2.077224,2.023460
207.193000,2.262952,2.214076,2.077224,2.013685
207.697000,2.258064,2.199414,2.077224,2.023460
208.203000,2.262952,2.194526,2.072336,2.023460
208.708000,2.253177,2.194526,2.067449,2.013685
209.214000,2.253177,2.194526,2.072336,2.018573
209.719000,2.253177,2.194526,2.067449,2.023460
210.225000,2.258064,2.189638,2.072336,2.013685
210.729000,2.262952,2.189638,2.072336,2.018573
211.235000,2.258064,2.189638,2.067449,2.023460
211.740000,2.253177,2.189638,2.067449,2.018573
212.246000,2.248289,2.189638,2.067449,2.018573
212.751000,2.243402,2.184751,2.057673,2.023460
213.257000,2.238514,2.189638,2.062561,2.013685
213.762000,2.228739,2.184751,2.062561,2.013685
214.267000,2.223851,2.184751,2.062561,2.018573
214.773000,2.218964,2.179863,2.052786,2.013685
215.278000,2.218964,2.184751,2.057673,2.013685
215.784000,2.218964,2.184751,2.057673,2.013685
216.289000,2.218964,2.179863,2.052786,2.008798
216.795000,2.218964,2.184751,2.052786,2.008798
217.299000,2.218964,2.174976,2.052786,2.008798
217.805000,2.223851,2.174976,2.047898,1.999022
218.310000,2.218964,2.174976,2.057673,2.003910
218.816000,2.223851,2.174976,2.052786,1.999022
219.321000,2.223851,2.170088,2.057673,2.003910
219.827000,2.223851,2.174976,2.057673,1.999022
220.332000,2.223851,2.170088,2.057673,1.999022
220.837000,2.223851,2.170088,2.062561,1.999022
221.342000,2.223851,2.174976,2.067449,2.003910
221.848000,2.218964,2.170088,2.067449,1.999022
222.353000,2.218964,2.170088,2.062561,1.999022
222.859000,2.218964,2.174976,2.057673,1.999022
223.365000,2.218964,2.174976,2.057673,1.999022
223.869000,2.218964,2.184751,2.057673,1.999022
224.375000,2.214076,2.184751,2.047898,1.999022
224.880000,2.223851,2.184751,2.057673,2.003910
225.386000,2.218964,2.184751,2.057673,1.999022
225.891000,2.218964,2.179863,2.057673,1.999022
226.397000,2.218964,2.174976,2.052786,1.999022
226.902000,2.214076,2.174976,2.047898,1.999022
227.407000,2.218964,2.174976,2.052786,1.994135
227.912000,2.218964,2.179863,2.052786,1.999022
228.418000,2.223851,2.174976,2.052786,1.989247
228.923000,2.223851,2.174976,2.047898,1.989247
229.429000,2.228739,2.174976,2.052786,1.994135
229.934000,2.223851,2.174976,2.047898,1.989247
230.439000,2.223851,2.170088,2.047898,1.989247
230.944000,2.228739,2.170088,2.047898,1.994135
231.450000,2.223851,2.170088,2.043011,1.989247
231.955000,2.233627,2.170088,2.043011,1.989247
232.461000,2.218964,2.160313,2.043011,1.984360
232.967000,2.218964,2.170088,2.038123,1.984360
233.472000,2.218964,2.170088,2.043011,1.984360
233.977000,2.214076,2.165200,2.047898,1.984360
234.482000,2.214076,2.165200,2.043011,1.984360
234.988000,2.204301,2.155425,2.038123,1.974585
235.493000,2.214076,2.160313,2.047898,1.984360
235.999000,2.209189,2.165200,2.043011,1.989247
236.504000,2.204301,2.160313,2.038123,1.984360
237.009000,2.204301,2.165200,2.043011,1.989247
237.514000,2.199414,2.165200,2.038123,1.984360
238.020000,2.194526,2.160313,2.038123,1.979472
238.525000,2.199414,2.155425,2.038123,1.979472
239.031000,2.194526,2.150538,2.033236,1.984360
239.536000,2.189638,2.150538,2.033236,1.979472
240.041000,2.184751,2.150538,2.033236,1.979472
240.546000,2.189638,2.160313,2.028348,1.984360
241.052000,2.189638,2.165200,2.028348,1.979472
241.557000,2.189638,2.165200,2.028348,1.979472
242.063000,2.194526,2.174976,2.023460,1.984360
242.568000,2.199414,2.174976,2.023460,1.979472
243.074000,2.194526,2.174976,2.023460,1.984360
243.579000,2.199414,2.170088,2.023460,1.979472
244.084000,2.189638,2.170088,2.018573,1.984360
244.590000,2.189638,2.160313,2.023460,1.984360
245.095000,2.189638,2.165200,2.023460,1.979472
245.601000,2.189638,2.160313,2.023460,1.979472
246.106000,2.194526,2.160313,2.028348,1.969697
246.611000,2.189638,2.155425,2.023460,1.974585
247.116000,2.199414,2.165200,2.028348,1.974585
247.622000,2.204301,2.170088,2.033236,1.969697
248.127000,2.209189,2.170088,2.033236,1.974585
248.633000,2.209189,2.170088,2.028348,1.964809
249.138000,2.209189,2.170088,2.028348,1.959922
249.644000,2.214076,2.165200,2.023460,1.964809
250.148000,2.209189,2.165200,2.028348,1.959922
250.654000,2.209189,2.165200,2.028348,1.964809
251.159000,2.209189,2.165200,2.028348,1.969697
251.665000,2.214076,2.165200,2.028348,1.964809
252.170000,2.209189,2.160313,2.028348,1.959922
252.676000,2.218964,2.155425,2.028348,1.959922
253.180000,2.209189,2.160313,2.023460,1.955034
253.686000,2.209189,2.155425,2.028348,1.955034
254.192000,2.209189,2.160313,2.028348,1.955034
254.697000,2.204301,2.155425,2.028348,1.955034
255.203000,2.209189,2.155425,2.028348,1.955034
255.708000,2.204301,2.160313,2.023460,1.955034
256.214000,2.209189,2.160313,2.018573,1.955034
256.718000,2.204301,2.165200,2.028348,1.959922
257.224000,2.204301,2.165200,2.018573,1.959922
257.729000,2.194526,2.170088,2.023460,1.955034
258.235000,2.199414,2.170088,2.023460,1.959922
258.740000,2.204301,2.170088,2.013685,1.959922
259.246000,2.204301,2.170088,2.018573,1.955034
259.750000,2.204301,2.165200,2.018573,1.950147
260.256000,2.204301,2.165200,2.018573,1.955034
260.761000,2.209189,2.165200,2.018573,1.955034
261.267000,2.209189,2.160313,2.023460,1.959922
261.772000,2.209189,2.155425,2.023460,1.964809
262.278000,2.199414,2.145650,2.013685,1.950147
262.782000,2.204301,2.150538,2.023460,1.955034
263.288000,2.204301,2.150538,2.018573,1.959922
263.793000,2.199414,2.145650,2.018573,1.955034
264.299000,2.194526,2.150538,2.028348,1.959922
264.804000,2.194526,2.150538,2.018573,1.964809
265.310000,2.189638,2.145650,2.018573,1.959922
265.815000,2.189638,2.145650,2.013685,1.950147
266.320000,2.184751,2.135875,2.018573,1.950147
266.826000,2.179863,2.135875,2.013685,1.940371
267.331000,2.174976,2.135875,2.013685,1.945259
267.837000,2.174976,2.130987,2.008798,1.950147
268.342000,2.170088,2.130987,2.008798,1.945259
268.848000,2.170088,2.135875,2.008798,1.945259
269.352000,2.165200,2.135875,2.003910,1.945259
269.858000,2.165200,2.135875,1.994135,1.935484
270.363000,2.155425,2.130987,1.984360,1.930596
270.869000,2.165200,2.135875,1.999022,1.940371
271.374000,2.155425,2.135875,1.989247,1.930596
271.880000,2.160313,2.150538,1.994135,1.935484
272.385000,2.160313,2.150538,1.994135,1.940371
272.890000,2.160313,2.150538,1.994135,1.930596
273.395000,2.165200,2.150538,1.994135,1.935484
273.901000,2.170088,2.145650,1.994135,1.935484
274.406000,2.174976,2.140763,1.994135,1.935484
274.912000,2.179863,2.145650,1.994135,1.930596
275.417000,2.174976,2.140763,1.999022,1.940371
275.922000,2.174976,2.140763,1.999022,1.940371
276.428000,2.174976,2.140763,1.999022,1.940371
276.933000,2.174976,2.140763,1.999022,1.945259
277.439000,2.174976,2.135875,1.999022,1.940371
277.944000,2.170088,2.140763,1.999022,1.935484
278.450000,2.165200,2.140763,1.999022,1.940371
278.955000,2.174976,2.140763,1.999022,1.935484
279.460000,2.170088,2.140763,1.999022,1.935484
279.965000,2.170088,2.135875,1.999022,1.935484
280.471000,2.170088,2.135875,1.999022,1.940371
